time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
240.0.	0.0021399378099420004	0.024524345501548	54.14155617530342	0.16692746640982	1.114839179396857	15.382018868236296	3028.766945727596	205.90349652139489	413.2265560110231	338.18987436725126	0.029320708126747003	0.9658863708117561	100.74839513975327	0.047945048520173006	9.738547633424886	0.055704372264976	0.016006508187493003	0.034969631953801004	0.38800305954719605	78.87014141796692	46749.00498956466	1.4917563869374941	3.028935800514087	2.085758287810358	243.74602125357382	0.0034432208831420004	2.489485834023364	0.007070945093496	1.154752313951788e-17	4.515643585826781e-16	3.741555654363083e-05	0	0.000236140215565	0.00035865503266900003	0.000923642293409	9.260186690353751e-07	0.004792921061504	2.956166632425295e-26	7.457069589464815e-26	1.8242580252555348e-28	4.188695941726362e-26	6.592471837041801e-26	1.1249527873585411e-05	0.0007842827268820001	0.00912894169274	0.636959448101263	2.3799857138849913e-13	2.6708695235515474e-13	9.309280446626264e-12	0.09710090251119201	9.997900023497671	1.092094062052525e-21	3.2856343167420575e-21	4.641900351274642e-24	7.366718358701263e-22	2.17592367668438e-21	5.7304938040980855e-05	0.008974858740853001	0.12352645753683202	19.36151016271411	-5.448618552714235e-32	1.217422253157285e-31	0.8486449125776531	13.769336219186036	35.33305646517398	86.89347418571667	4.624324607525809	0.10344320435151301	0.282823076561232	0.095140589655792	7.416092120508745	30.491459184382897	98.32293356690035	2.250656207781546	2499.4264102253155	12.981132057134673	4.566033230681596	224.8677882329185
245.0.	0.0019779629449740003	0.022342184292729002	54.63136135683161	0.167332295225804	1.126600556145834	15.853885680879682	3017.4924965457126	202.66203976340748	410.0809981967585	348.26295401090033	0.026244570042043003	0.9686273212549811	94.4292750611172	0.044354903931583006	9.082634671052787	0.058580023466686004	0.014756625860140002	0.032332554035797004	0.38849361841377306	79.61001007186258	47128.1435789303	1.320719832075997	2.703421242440924	2.065000331761071	243.2793181641687	0.003535692414199	2.489461813374003	0.007002494211801001	1.6952832817611721e-18	6.56734186343506e-17	3.2906919211012116e-05	0	0.00022208535969200002	0.00033724925677900005	0.000871192708007	8.73342110274274e-07	0.005128108702983	3.589282058414001e-27	9.723030056398388e-27	2.3441141265544298e-29	5.428164694568506e-27	8.509001909926976e-27	1.022151650176725e-05	0.0007184065953550001	0.009114214029366	0.641090015017861	3.770569349957536e-14	4.158152191290223e-14	1.461050285499705e-12	0.096326604903664	9.998674268436911	1.6852678454607123e-22	5.456535926247309e-22	7.580234379703653e-25	1.212945165319995e-22	3.5694152813331588e-22	5.132127146640047e-05	0.008103075615969001	0.122833041240963	19.40903574487944	-3.0996442177625436e-32	3.932304551957131e-32	0.7688046244570961	13.377309694663206	34.945998043530594	86.64209855677326	4.882334318570792	0.09355424879269401	0.25774791537916103	0.08633246852750101	7.4256310696110415	30.77757110704608	101.36934794354205	2.380418805504639	2496.250233250951	13.44974942047917	4.513001547719171	224.05787544746235
250.0.	0.0018279220938890001	0.020356060545743	55.06957410009336	0.16764894953780402	1.137155842608401	16.310579974023923	3006.915104148399	199.73493946802844	407.23100676571465	357.66182922561023	0.023463653149889	0.9710418587052141	88.35115302942025	0.041137070581486	8.486830856112359	0.061448445083047004	0.013605241108697002	0.029890722919577003	0.38886391503405804	80.28065538078643	47480.04843988092	1.169075008913951	2.410898463056883	2.046164875397366	242.86207704186876	0.0036213691039200004	2.489416372549749	0.006962258346333	2.445547463986284e-19	9.399940118375371e-18	2.9017100461150612e-05	0	0.000209058981801	0.00031740744429800005	0.000822323101759	8.242677585823587e-07	0.005494488144904001	4.475216540924812e-28	1.302307282406158e-27	3.1006023748956552e-30	7.236250496106409e-28	1.1299008335093702e-27	9.30120223083018e-06	0.0006586165008140001	0.009100526054352001	0.644907670120435	5.869762818641942e-15	6.37506959339251e-15	2.2567347858835143e-13	0.09561890070044501	9.99938192356708	2.6053484670354478e-23	9.081737053363327e-23	1.2430784973311141e-25	2.004252507880314e-23	5.876799549838272e-23	4.604260746108377e-05	0.0073240460791350005	0.12219428785955701	19.452341705991365	2.1667688305254542e-33	1.078321151226223e-33	0.69753935127355	12.99188067470251	34.59184154278865	86.40762140310703	5.139619907209486	0.084628896742112	0.23478982603270301	0.078319134141845	7.428240440656161	31.017642937739083	104.21865683601564	2.510126462395043	2493.271216701588	13.911418299684566	4.463808610521909	223.26973422226868
255.0.	0.001688983892547	0.018547181275679	55.461199237943966	0.167889266583779	1.146614860525078	16.752537389941928	2997.0017807759477	197.0891931943641	404.6503807754308	366.4187022211719	0.020955036414794	0.9731502610397991	82.53029045520263	0.038245728883401005	7.944796099396581	0.06430946682789601	0.012544602687593002	0.02763037141368	0.389137154031646	80.88945769895746	47806.64000078793	1.034676942881171	2.148428490482901	2.029055508964533	242.48950908792236	0.0037007193553970003	2.489358947527061	0.0069403331175440005	3.4763666245139225e-20	1.327683574780856e-18	2.5655286565850382e-05	0	0.00019699246469400002	0.00029902571605900004	0.000776828588992	7.785882906734143e-07	0.005894702545414	5.722195090764017e-29	1.789436141952728e-28	4.215166606165106e-31	9.90850645677772e-29	1.541301050887313e-28	8.474976465743879e-06	0.0006042490764010001	0.009087790294735	0.648435527658572	9.003938397776313e-16	9.65016302815542e-16	3.439634856305803e-14	0.094971350081823	10.000029428506432	4.032360928344585e-24	1.513836071797581e-23	2.045345630132299e-26	3.320886705156656e-24	9.703432138318352e-24	4.136977198415613e-05	0.006626103904595001	0.12160536717278302	19.49180577753586	6.43755565257184e-34	-8.867759852621248e-35	0.6338532225148501	12.613609387543207	34.26752326325224	86.18918210598945	5.396012215722967	0.076566775647364	0.21377746989118002	0.071029954800482	7.42467987223341	31.215453193383382	106.87931982632705	2.6396748613293	2490.4810053123415	14.366657930398503	4.41815278307152	222.5056007861344
260.0.	0.001560372856345	0.016898859244494	55.8108412848177	0.16806369743360303	1.1550801929844	17.180194571182934	2987.7189772436573	194.69558070435255	402.31525876367624	374.5663538779418	0.018696487521986	0.974971818802103	76.9769743295524	0.035641435510447	7.450920694598028	0.067163049728492	0.011567552293663	0.025538595900801	0.38933210925836403	81.44294441374066	48109.75607978014	0.915606530921611	1.913252574219771	2.013496313120043	242.15720316996052	0.003774184239815	2.48929488726584	0.006930928494348	4.882291058868158e-21	1.855108337876093e-19	2.2744558864262242e-05	0	0.00018582050683400001	0.00028200511147	0.000734509481139	7.361018746956132e-07	0.0063316936759170005	7.492963127832686e-30	2.519005101598879e-29	5.880538526877903e-32	1.391536389724872e-29	2.156645248800087e-29	7.7313396808947e-06	0.000554732200674	0.00907592005787	0.65169509535096	1.364454727582089e-16	1.445714523993155e-16	5.185797020479199e-15	0.09437815006786901	10.000622586033998	6.2441916389495895e-25	2.5256991733182615e-24	3.3740001743586785e-27	5.513503184386753e-25	1.605586824198847e-24	3.7220385970300594e-05	0.005999388121525001	0.12106182693892001	19.52776989039413	3.5956534011999577e-34	-3.1730611591607067e-34	0.576869404410361	12.242936024406701	33.97027825565707	85.98593042416591	5.6513660192235164	0.06927924942732501	0.19455314163999401	0.06440042384757401	7.415614673561374	31.37450133485698	109.36012780654279	2.768972028203229	2487.8709001652514	14.815945238277815	4.375746501897845	221.766664798163
265.0.	0.0014413637531430002	0.015396204462794001	56.12271929483369	0.168181448945946	1.162647082579712	17.593985977819397	2979.033094850634	192.52818069347512	400.20389377056534	382.1376360731523	0.016666693913179	0.9765245810199591	71.69663053221291	0.033290152965627005	7.000237424431717	0.070009253637696	0.010667482429355	0.023603314648846	0.38946395422380103	81.94689180251956	48391.14391455933	0.8101491157992191	1.702798795712225	1.999329732113104	241.86111340483637	0.0038421781845350005	2.48922723093123	0.006930590884239001	6.790535948562398e-22	2.5699868284708455e-20	2.0219726165142073e-05	0	0.00017548123352100002	0.000266251784953	0.00069517245752	6.966133045118062e-07	0.006808725066869001	1.003474674877587e-30	3.62801621184535e-30	8.406254964860457e-33	2.001429219203141e-30	3.0908954842553123e-30	7.0605102421268916e-06	0.000509569013403	0.00906483145093	0.6547063781940751	2.047480474631049e-17	2.1482120711063902e-17	7.750989493384872e-16	0.093834072332921	10.001166624280376	9.668930678191733e-26	4.215368183348089e-25	5.576064581067232e-28	9.166145352242661e-26	2.660605771610854e-25	3.352554063299397e-05	0.005435504920631	0.12055957845154901	19.56054408039787	1.4087440595572567e-34	-1.1692982580552678e-34	0.525816395416948	11.880197626763657	33.6976104878019	85.79703262195163	5.905556428977429	0.06268783269710601	0.17697158256161202	0.058371690967748004	7.401629717743931	31.498024311733566	111.67003911654575	2.897936701002068	2485.4320241824494	15.259717415790714	4.336318568872406	221.05333303079115
270.0.	0.001331277467387	0.014025877454892002	56.400685057802015	0.16825061255342702	1.169403483963722	17.994341376201383	2970.9108833282958	190.56395545979694	398.29645484417597	389.1650765844353	0.014845427049912001	0.9778251641740181	66.69075714360079	0.031162436329312003	6.588344150979007	0.07284821143776901	0.009838297140911001	0.021813227946480003	0.389544935809635	82.40641508918901	48652.45563639365	0.716774601490755	1.514683662217796	1.986414643314754	241.59754314396008	0.0039050898681970004	2.48915770940552	0.006937200726286	9.3737622224824e-23	3.537352034036298e-21	1.8025492017967283e-05	0	0.00016591622867300003	0.000251677075256	0.000658631401051	6.599348026326896e-07	0.007329408776076	1.3725698692968451e-31	5.339079037025416e-31	1.2295108198497261e-33	2.9439323069588033e-31	4.530908835147103e-31	6.454116704880535e-06	0.00046832531496500006	0.009054444650754001	0.6574879733627931	3.048936246797574e-18	3.1723829161244964e-18	1.150861515727344e-16	0.09333440593769	10.0016662539971	1.496376013730514e-26	7.034351356971604e-26	9.226496649337766e-29	1.5250126647468342e-26	4.41272411806309e-26	3.0227217739237333e-05	0.004927263243755	0.12009487727796601	19.59040984651245	2.539523051235883e-35	-3.131456151114652e-35	0.48001562567555905	11.525642998123057	33.447265743707774	85.62167654886274	6.158475884792127	0.05672285484632301	0.16089894644209402	0.052890107004725004	7.383241076748733	31.589013200343313	113.81804839910022	3.026496947534179	2483.155454653362	15.698374614849092	4.29961526873903	220.36543413223126
275.0.	0.001229477830332	0.012775888741832001	56.648243571541556	0.168278281487406	1.175430236707972	18.381683886419616	2963.319746120868	188.78239338734164	396.5748505258684	395.6805756020304	0.013213650075870002	0.9788886141074221	61.957705639519546	0.029232750846375003	6.21133576640707	0.07568010861168001	0.009074375251647001	0.020157779379117002	0.389584921479577	82.82604785465658	48895.24637981744	0.634119108517402	1.346709785097536	1.9746246157116771	241.36312644617365	0.003963283243877	2.489087308868116	0.006949407888010001	1.286818036178004e-23	4.846565684826367e-22	1.611490836182981e-05	0	0.00015707050848300002	0.00023819748178	0.000624707970932	6.258865639492756e-07	0.007897735816715	1.915028885871137e-32	8.017811403605333e-32	1.837331286946775e-34	4.422357108004703e-32	6.78388733435454e-32	5.904953732213394e-06	0.00043061953473300004	0.009044684647314	0.6600571584031211	4.514370039507738e-19	4.6644791085092515e-19	1.7006862476833182e-17	0.092874905110486	10.00212572077606	2.3134988248384174e-27	1.1731402496735961e-26	1.5276481036836648e-29	2.537787698064082e-27	7.321145030567874e-27	2.727627006589863e-05	0.004468465986660001	0.11966430146968302	19.61762306647576	9.511394038086303e-36	-8.893064767840538e-36	0.438870328459298	11.179445785121096	33.21720713967366	85.45907567647207	6.410031636192986	0.05132232772098701	0.14621188349480102	0.047906789840161	7.360905771460147	31.650229548924017	115.81308258248754	3.15458899086781	2481.032328426641	16.132282645888736	4.265400687313096	219.70237754780982
280.0.	0.0011353690624230002	0.011635433374997001	56.86857490097051	0.16827065760964102	1.180801328486071	18.75642849172287	2956.227970493637	187.16520065253619	395.02257093008905	401.715176606011	0.011753578660072001	0.9797283109965361	57.49333364715078	0.027478898407973	5.865744454964287	0.078505167120928	0.008370535851768	0.018627117897832002	0.38959184426374205	83.2098119151161	49120.97438288414	0.560968135942414	1.196860595893777	1.963846345823331	241.15480795076783	0.00401709863869	2.489016588246086	0.006966313115227001	1.759965884182133e-24	6.621413438815931e-23	1.444807262993457e-05	0	0.00014889245259100002	0.00022573457290700003	0.000593231966085	5.942970938743699e-07	0.008518110343399	2.7218641303828124e-33	1.2271256028608931e-32	2.801336681801709e-35	6.775377196029089e-33	1.03604032565097e-32	5.406786936422527e-06	0.00039611466859900004	0.009035481621102001	0.6624299741113351	6.658035225728866e-20	6.83999499369974e-20	2.505545926025135e-18	0.09245174196552301	10.002548852331556	3.571727550776814e-28	1.954504087794045e-27	2.529653627934348e-30	4.222045888090799e-28	1.2144670541361171e-27	2.4630827194148563e-05	0.004053743611163001	0.11926472877797901	19.64241654901959	1.267847378085156e-36	-1.830619966822731e-36	0.40185561830444505	10.841715889972686	33.00559309115108	85.30847216094234	6.6601436292336835	0.04643098076488	0.13279671792153802	0.043377215702615005	7.335029955447787	31.68422119069632	117.66391931557483	3.2821562083782823	2479.0539244760425	16.56177561228534	4.233456495386258	219.06327665484613
285.0.	0.001048393593547	0.010594752444007	57.06455669691871	0.16823314873567702	1.185584222892585	19.118980927552965	2949.6048968255595	185.6960348709942	393.6245458100183	407.29889744839124	0.010448704049593001	0.9803559081963951	53.29154932952682	0.025881534699235	5.548487302615829	0.08132363273924101	0.0077220058904080005	0.017212060553322	0.38957206502921904	83.56127871646164	49331.00256600853	0.49624117441978205	1.063292906945988	1.953978257436723	240.96982189960602	0.00406685389467	2.488945858678025	0.006987287427309001	2.4021272966028862e-25	9.034740962814202e-24	1.2991030950649273e-05	0	0.000141333704653	0.000214214845113	0.000564041521228	5.650033824343805e-07	0.009195387754019001	3.936161362206795e-34	1.9117389898728543e-33	4.351957368339052e-36	1.0573012654214432e-33	1.611797490098904e-33	4.954195660971739e-06	0.00036451173961500003	0.009026771069218	0.6646213029582231	9.797301894819584e-21	1.0018632245980709e-20	3.68583308358268e-19	0.09206146390318701	10.002939101100186	5.50440609343694e-29	3.25179488498332e-28	4.187428603521484e-31	7.019198218670704e-29	2.013427732835569e-28	2.2255027221524124e-05	0.0036784204159810005	0.11889331387975101	19.66500228326311	4.143468699723342e-37	-4.197891809215343e-37	0.368509690979888	10.512509381467144	32.810757539532425	85.16913903232933	6.908742730174453	0.041999435017024	0.12054870185366301	0.039260838099201	7.305975799803444	31.693337380062527	119.37912394905786	3.409148276115668	2477.2117277748216	16.98715843559269	4.203581384944763	218.4470438861156
290.0.	0.0009680301099790001	0.009645015670769001	57.23878679541253	0.168170457162289	1.1898402304039981	19.469736880608053	2943.4210388539873	184.36027451492862	392.36701654710976	412.4606100255477	0.009283786401669	0.9807812966873781	49.344764380359855	0.024423761898785003	5.256820380021358	0.08413576515948701	0.007124389763012001	0.015904055902690003	0.38953066772633305	83.8836232139258	49526.60118541775	0.43897769959731403	0.9443279852413531	1.944929250822531	240.80567090798323	0.004112845525976	2.488875285652527	0.007011868821501	3.27680794263302e-26	1.232983271885013e-24	1.1714855292070501e-05	0	0.000134349051369	0.00020356954727500002	0.000536983169138	5.378509475002977e-07	0.00993491691096	5.78447183135082e-35	3.0279987426933867e-34	6.8799234870265145e-37	1.678428034017223e-34	2.551113367889928e-34	4.542445419673721e-06	0.000335544447122	0.009018493762062001	0.66664494356971	1.4405496814119129e-21	1.467801245843459e-21	5.42180111022265e-20	0.091700955360431	10.003299582490506	8.464719407794636e-30	5.400896469735542e-29	6.926251064814423e-32	1.165679241382048e-29	3.3347035192553195e-29	2.01180003650047e-05	0.0033384061922390003	0.11854746625316101	19.685573432394246	4.690485418066183e-38	-7.694187465476213e-38	0.33842605074694604	10.191837068644999	32.63119223983608	85.04038162505721	7.1557692292311454	0.037983493066701006	0.109371333346002	0.035520735076471	7.274067301055978	31.67974316874566	120.96700180154453	3.535520435045187	2475.497477763405	17.408709245476675	4.175590288697974	217.85246388510643
295.0.	0.0008937917338800001	0.008778220755441001	57.393605448662406	0.1680866600104	1.193624904901801	19.809081439474028	2937.648164508267	183.14481887565117	391.23742039412593	417.22795902363214	0.008244825418600001	0.9810125879675161	45.644269986640175	0.023090784409829	4.988298513151104	0.086941830325462	0.006573640811652	0.014695148173611	0.38947170023855804	84.17967112054717	49708.95124431991	0.38832446556951905	0.838441682947849	1.936617587197635	240.6601049516497	0.004155349874254	2.488804947736053	0.0070397023896970005	4.473725794108228e-27	1.685187722070455e-25	1.0594867094918921e-05	0	0.000127896287051	0.00019373448131100002	0.0005119117965130001	5.126937742065813e-07	0.010742586613891	8.628547793027356e-36	4.870420419484854e-35	1.105408483814849e-37	2.707179589049616e-35	4.1030294077893557e-35	4.167383693424623e-06	0.00030897475121	0.009010595588801	0.6685136815571461	2.119355359418091e-22	2.1537068357824334e-22	7.985304492451172e-21	0.091367403546042	10.003633109147717	1.29854625576743e-30	8.952284221459727e-30	1.1443228536013801e-32	1.9330543178487562e-30	5.5156075764729345e-30	1.8193048822267935e-05	0.0030301077840910002	0.11822482909078101	19.704306108872327	1.218069727308413e-38	-1.410025943032348e-38	0.311246667475218	9.87967189305077	32.465530912750964	84.92153836527122	7.40117157748791	0.034343526442414	0.09917572948870101	0.032123284517377004	7.239595195422707	31.64543297970583	122.43556298925769	3.6612328597231603	2473.9032041510145	17.826681620824527	4.149313474404711	217.27824941112158
300.0.	0.0008252242798040001	0.007987106247614001	57.531116851410985	0.167985281938476	1.196988451707141	20.137388747978687	2932.2593452172255	182.03791414430972	390.2242855870533	421.62731194500014	0.00731901426033	0.9810561089562451	42.180547892266596	0.021869617252399002	4.740740040575647	0.08974209454755701	0.006066034666273001	0.013577942306686	0.389398371013411	84.45194032182675	49879.148414839365	0.34352401258931303	0.7442540575662151	1.928969894796501	240.53110092326418	0.004194624248674001	2.488734870822583	0.0070705049287490005	6.119079321875374e-28	2.3088666869035663e-26	9.609984081525135e-06	0	0.000121936069184	0.00018464978780400001	0.000488690516082	4.893941728532097e-07	0.011624876783432	1.3047255232559779e-36	7.945221167790599e-36	1.802664646924911e-38	4.430597466034972e-36	6.696625967013345e-36	3.8253542547592855e-06	0.000284589199389	0.009003027332679001	0.6702393568609081	3.1230698503016893e-23	3.1679554914306536e-23	1.1786992193080178e-21	0.091058267789556	10.003942221604598	1.986283623615603e-31	1.4802820067139862e-30	1.887487949528127e-33	3.1994579168072793e-31	9.10621075628037e-31	1.6456980711301102e-05	0.002750356388001	0.11792325946606001	19.72136096106526	4.362927098235154e-39	-5.7965860579326846e-39	0.28665596782691505	9.575955284194414	32.31253507335815	84.81198102496408	7.644905318205663	0.031043945308499004	0.089880048019086	0.02903786652473	7.20282113022716	31.59224336452108	123.79249754996263	3.786250113277627	2472.4212523367546	18.241306677054272	4.124595577385048	216.72308369192243
305.0.	0.000761904558245	0.0072650755109900005	57.65320972046704	0.167869360749156	1.199976136156702	20.45502182066264	2927.2289801365487	181.02900186206088	389.31713615786924	425.68373404199315	0.006494681709600001	0.9809164042828871	38.94352680699805	0.020748838527857003	4.512195936424797	0.09253682004735601	0.005598144357900001	0.012545570007270001	0.389313209686513	84.7026771694049	50038.20727950372	0.303904301116705	0.66051881973144	1.9219202838042362	240.41684301565851	0.004230908040601	2.4886650484772392	0.007104043482167001	8.394767923071678e-29	3.172638372161364e-27	8.742170538035864e-06	0	0.00011643176923200001	0.00017625972330900002	0.00046719047374400006	4.678225737726956e-07	0.012588914007519	1.995406002674244e-37	1.3127108218478779e-36	2.9831243007031145e-39	7.343327894845267e-37	1.1079832000677728e-36	3.5131262902437318e-06	0.000262195847065	0.008995744404952	0.6718329276982731	4.614669025188932e-24	4.674762583039612e-24	1.7447545368825742e-22	0.09077125214398901	10.004229215678567	3.0271900108499573e-32	2.4403031953816614e-31	3.109201137090902e-34	5.280851136007338e-32	1.4998904976152231e-31	1.4889565847345733e-05	0.0024963473951120003	0.11764080985356201	19.736884595708673	2.1975955161491638e-39	-2.1292300612431136e-39	0.264375569372571	9.2806026099648	32.1710813615273	84.71111454320318	7.886932180468854	0.028052738022873003	0.08140895240722801	0.026236591535682002	7.163981216447081	31.521864948724733	125.0451589697933	3.910540675295405	2471.0443003549058	18.652795000290947	4.101294614627426	216.18565213081973
310.0.	0.0007034387126560001	0.006606129921056	57.76157676336734	0.167741506394318	1.202628684398095	20.76233248675764	2922.5328005631873	180.1085865593282	388.5064054458997	429.42098294706204	0.005761226659985	0.980596240573232	35.92279281821656	0.019718378832550003	4.30092275098563	0.095326261645057	0.0051668171332670005	0.011591656931177	0.38921819834028104	84.93388828757315	50187.06574540607	0.268869384255702	0.586112866290731	1.9154095584120032	240.31570410958602	0.004264423805447001	2.4885954542924162	0.007140121902143	1.155317945832535e-29	4.380886621087072e-28	7.975974444525705e-06	0	0.00011134932195600001	0.00016851243452300002	0.000447290606353	4.478572745137276e-07	0.013642532766790002	3.093870457931708e-38	2.1954787366846122e-37	4.988247966090317e-40	1.2336981012686572e-37	1.8550248185734292e-37	3.227835417854444e-06	0.00024162165681800002	0.008988706557451001	0.6733045311732081	6.84031698258449e-25	6.92927412837543e-25	2.594483751849723e-23	0.090504280903224	10.004496166954034	4.6014085504093414e-33	4.011937524770407e-32	5.101521862652109e-35	8.700131116562192e-33	2.4644459412015342e-32	1.347308850819164e-05	0.002265590303706	0.11737571102690601	19.75101085639675	3.191274845277705e-42	1.702838289324481e-41	0.244159672584144	8.993507840658229	32.04015021310207	84.61837650349109	8.127219308609032	0.025341070227161002	0.07369311646394801	0.023694052571931003	7.12328906439627	31.435853582694282	126.20055453683074	4.034076531457241	2469.7653689317062	19.061338432750016	4.079281009688101	215.66466566019605
315.0.	0.0006494605862960001	0.006004809846388	57.85773293658781	0.16760395387374002	1.204982670329746	21.059661434995814	2918.147858832623	179.26811988111282	387.78335742392994	432.86151874663085	0.005109048164226001	0.9800966107896371	33.10776112777499	0.018769341699678	4.105358884659602	0.09811066435872301	0.0047691528960650004	0.01071029110862	0.38911487877904405	85.14736845546356	50326.589520377034	0.237891032238422	0.520026088373264	1.909384515284036	240.2262282776946	0.004295378306387001	2.488526049585749	0.0071785721078690004	1.6092671945906394e-30	6.089635937800297e-29	7.298137496004737e-06	0	0.00010665707569600001	0.00016135973323400002	0.00042887736303400003	4.2938415197667777e-07	0.014794341046144	4.9306670998444174e-39	3.7161026656359596e-38	8.488064980146504e-41	2.08799327870573e-38	3.14551687765579e-38	2.9669343262557893e-06	0.00022271028678300003	0.008981877587352001	0.674663540600554	1.0235920575889702e-25	1.0344188588843412e-25	3.881893630727427e-24	0.09025547671973501	10.004744952664403	6.980175992366769e-34	6.580783751588788e-33	8.391553369426194e-36	1.427467467164071e-33	4.044372302544493e-33	1.219197789728459e-05	0.002055866772613	0.11712635630805202	19.76386197517121	-7.921980794182337e-41	7.580075411149443e-41	0.22579103289693303	8.714547532107266	31.918815725296977	84.53323634404585	8.36573860531325	0.022882934850158	0.06666876517301301	0.021387099900631	7.08093838660446	31.335640725638672	127.26534120926486	4.156832815580476	2468.5778259751482	19.467111716087995	4.058436647498565	215.15887755399902
320.0.	0.000599630121269	0.005456142273903001	57.94303244174849	0.16745861050413802	1.207070884399739	21.347338336568487	2914.0525051987884	178.4998989091541	387.14001507688766	436.02652603219275	0.00452947360471	0.9794167346441621	30.487815280681467	0.017893850161038	3.924103773930232	0.10089026172920701	0.004402484198384	0.009895992693171	0.389004440182518	85.3447250574382	50457.57656715899	0.21050122619299802	0.46135159115464003	1.903797318819995	240.14711446703546	0.004323963516132	2.488456788326358	0.007219248157515	2.228235096805988e-31	8.522129997527085e-30	6.697266279050444e-06	0	0.000102325645499	0.000154756875019	0.00041184440071900005	4.122963500012432e-07	0.016053791751136002	7.82777157999923e-40	6.350700030721085e-39	1.442631121865748e-41	3.6019370212325374e-39	5.372457858499139e-39	2.7281512439901297e-06	0.00020532019763700002	0.008975225043415	0.6759186195948741	1.528985051951071e-26	1.5526863095155892e-26	5.845191894185887e-25	0.09002314103804801	10.004977271258285	1.0526352937514798e-34	1.075964367889696e-33	1.36505669296012e-36	2.34362324788552e-34	6.61613894202126e-34	1.103250123336675e-05	0.0018651953003900002	0.11689128711275801	19.77554961160051	-1.6347951176898831e-41	2.22459820456851e-41	0.20907744240068202	8.443584221030854	31.806236584878437	84.45519436697475	8.602466170136823	0.02065484579115	0.06027724904901201	0.019294636371013002	7.037105237171079	31.222543094769122	128.24582590785937	4.2787874962978	2467.4753865958364	19.870274000595593	4.038653971096732	214.66709513112502
325.0.	0.000553631795256	0.004955594166851001	58.01868444582085	0.16730709802314803	1.208922681397645	21.62568202766883	2910.2263555537284	177.79697673974755	386.5690951612889	438.93594509701467	0.004014686949156	0.9785540537724021	28.052419094448176	0.017084915344948	3.755899621690271	0.10366527472023801	0.004064357704184	0.009143685102255	0.38888779068184504	85.52739953300194	50580.76147315428	0.186285442903061	0.40927641894393	1.898604944600188	240.07720138361597	0.004350357574151	2.4883876203711672	0.0072620220546870005	3.133219627906214e-32	1.201160524295899e-30	6.163554781306448e-06	0	9.832777047019677e-05	0.00014866234389900002	0.00039609226274600005	3.964939510599094e-07	0.017431259278449	1.2198261233943558e-40	1.096153455646661e-39	2.5059694800503213e-42	6.252053002978523e-40	9.323483998491197e-40	2.509454817783112e-06	0.00018932302249600002	0.008968719939735	0.67707777298125	2.311084403930214e-27	2.347716545749165e-27	8.861963975675412e-26	0.089805736587412	10.005194659906522	1.5860259506309032e-35	1.753676438527611e-34	2.229997178182852e-37	3.835581249090914e-35	1.0783024226015608e-34	9.982507603988163e-06	0.0016918013312610001	0.11666917971948201	19.786175791658966	-1.5227300800381932e-42	2.864895937175874e-42	0.193848658199229	8.180469314131958	31.701647941977704	84.38378060192844	8.837381818223434	0.018635569212579	0.054464649675771006	0.017397431727458	6.991949944790541	31.097771614829075	129.14796932435152	4.399921101871712	2466.45210957377	20.27097022865486	4.01983512731567	214.188187485521
