time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1230.0.	0.007644056091165001	0.1021060374736	0.192874653092399	11.194159241337315	49.20783234838075	3.037534931359052e-15	-2.317952404802423e-34	0.00010771222931700001	0.0024088066003990004	4.442012383739715e-05	0.192832002776432	4.0782802702687004e-08	49.77706660299602	7.538230674070859	0.047789187439144
1245.0.	0.007552741040149	0.10218088440113401	0.19279980616486503	11.19416786058272	49.20783199382116	3.209540853952584e-15	-4.111762693007897e-34	0.00010471475274000001	0.002375063224325	4.3847905621287064e-05	0.19275772808190803	4.0768008539374025e-08	49.77787824284943	7.538823615220521	0.047196246289484
1260.0.	0.007463917790535001	0.102253737400153	0.192726953165846	11.194176240849364	49.20783164364744	3.3885413766423912e-15	9.651263879186426e-34	0.00010184697601900001	0.002342323564092	4.3291539242746114e-05	0.19268543146347	4.0753806287151574e-08	49.778668073841494	7.5394006634424215	0.046619198067584
1275.0.	0.007377478844708	0.102324675428536	0.19265601513746303	11.194184392431845	49.207831297742494	3.574700855592009e-15	6.131667938832211e-34	9.910129204491208e-05	0.002310541801007	4.275034094974968e-05	0.192615034647023	4.074016269545701e-08	49.77943701552621	7.539962486080745	0.046057375429263005
1290.0.	0.007293322995405	0.102393773224961	0.19258691734103803	11.194192325023971	49.207830955994154	3.768184579313596e-15	-6.291609301999892e-34	9.647065387546914e-05	0.002279674912821	4.222366683687049e-05	0.192546463537828	4.072704690280599e-08	49.780185934787525	7.540509712444603	0.045510149065407006
1305.0.	0.0072113548644710005	0.102461101592934	0.192519588973065	11.194200047762774	49.207830618294786	3.969158738686226e-15	-2.345507491318439e-34	9.394852535462898e-05	0.0022496824616400003	4.1710909938554476e-05	0.192479647939369	4.0714430229321645e-08	49.78091564963045	7.541042936530516	0.04497692497949601
1320.0.	0.007131484482027	0.10252672766182501	0.19245396290417402	11.19420756926865	49.207830284541195	4.177790396685187e-15	-9.42177625953303e-35	9.1528836780049e-05	0.0022205264009450003	4.1211497575671735e-05	0.192414521294985	4.0702285990261935e-08	49.78162693264524	7.541562719511561	0.044457141998453006
1335.0.	0.007053626901938	0.102590715127071	0.19238997543892802	11.194214897682045	49.207829954634285	4.394247457822332e-15	-5.308423875596424e-34	8.920594503234351e-05	0.002192170899732	4.072488892979781e-05	0.192351020450082	4.069058932812797e-08	49.78232051417747	7.542069592016404	0.043950269493613005
1350.0.	0.006977701849970001	0.10265312447149401	0.19232756609450502	11.194222040697007	49.20782962847883	4.6186986372982375e-15	-6.398951620192174e-34	8.697459765707255e-05	0.002164582182043	4.0250572822597186e-05	0.19228908543303802	4.067931706124952e-08	49.782997085232886	7.54256405621876	0.04345580529126
1365.0.	0.006903633401414	0.10271401316945601	0.19226667739654302	11.194229005591952	49.20782930598333	4.851313429867863e-15	7.488117336546539e-35	8.48299004554054e-05	0.002137728380307	3.9788065680225235e-05	0.19222865925308802	4.066844754700841e-08	49.78365730014282	7.543046587755599	0.042973273754422
1380.0.	0.006831349685306001	0.10277343587540101	0.19220725469059802	11.194235799257864	49.20782898705977	5.092262078421891e-15	-1.218596590413135e-34	8.276728819486e-05	0.0021115794011410003	3.93369096648919e-05	0.192169687713646	4.0657960558090725e-08	49.78430177901308	7.5435176374903765	0.042502224019646005
1395.0.	0.006760782612726001	0.10283144459817901	0.19214924596782001	11.194242428224221	49.207828671623425	5.341715542286868e-15	-1.672340721588748e-34	8.078249809948527e-05	0.0020861068023720003	3.88966709576824e-05	0.192112119239699	4.064783717035442e-08	49.78493110997669	7.543977633135803	0.042042228374222
1410.0.	0.006691867626878001	0.1028880888624	0.19209260170359901	11.194248898682838	49.20782835959274	5.599845465247732e-15	5.918940676996646e-35	7.887154582030066e-05	0.002061283680211	3.8466938178443835e-05	0.19205590471803402	4.0638059661073116e-08	49.78554585126885	7.544426980749174	0.041592880760853004
1425.0.	0.006624543472947	0.102943415857942	0.192037274708057	11.194255216509807	49.20782805088912	5.866824143297017e-15	-1.5924379872128922e-34	7.703070362271563e-05	0.002037084565606	3.804732093005601e-05	0.19200099734918902	4.0628611416460905e-08	49.78614653314022	7.5448660661118545	0.041153795398173
