time	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
25.0.8.0	0.7920709307432211	154.46450884646322	44.743420222794256	282.59764455613873	0.000989264184888	0.006440315321267	481.23168474867185	480.1530032938717	22.0719477716755	13.85518285026091	0.00033613866893100004	1652.8111477110701	4.2045411217398974e-05	194.60776073884722	150.8201988661712	4.909365469845344	195.09063453015548	760.9083140158295	987.5030534877683	0.00032956353663300003	150.8201988661712	47.085574629985594	1.855330508061665e-06	112.60212125751195	66.33674549379678	224.08073316075905	2.033256683484569e-07	6.278145461617651e-05	1.207550292358693e-05	1.621610363017873e-06	1.0173631028363391e-05	7.865219269501736	4.401629625316158	0.23001096521949002	1.3585302279576381	17.402355443864035
26.0.099999999999998.0	0.790246474336314	154.0036314336525	45.20612209201192	282.59526256763445	0.0009956930681470002	0.0064385124291220005	481.23336760948865	480.865445624482	21.47259113307195	13.511284730387763	0.00026215570952100003	1653.1551198139034	4.188032072732823e-05	194.31005858096557	150.90826517307337	5.042915101053375	194.95708489894747	755.4495015114677	987.8429559495709	0.00025651669024500003	150.90826517307337	47.07169193252879	1.237742157609359e-06	112.58755429875583	66.42412753939958	224.3471362750426	2.0269830405286518e-07	6.260887243251074e-05	1.204228286698626e-05	1.617148759296242e-06	1.0145618969916902e-05	7.651499006729334	4.28202890630651	0.22342972347511503	1.3544607526452621	17.404737432368396
26.0.4.0	0.7884399531552001	153.54411667279766	45.66744337404785	282.59290324374666	0.001001875213545	0.006436754174743001	481.23506114692435	481.56414661161784	20.890356921249882	13.177100446080868	0.00020442534401300002	1653.4893618285762	4.171811840645349e-05	193.99694045109078	150.99385051324538	5.179795908129737	194.8202040918711	750.0298398528931	988.1731405162072	0.00019961762301300002	150.99385051324538	47.05765562317192	8.223055859764352e-07	112.57309832732106	66.50929321749375	224.60619147356118	2.020788869136778e-07	6.243821199374919e-05	1.2009445246235912e-05	1.6127387685210469e-06	1.011794106766726e-05	7.443879334161999	4.165841970229472	0.217052001069333	1.3504034674307	17.407096756256237
26.0.7.0	0.786651596833561	153.08596025277782	46.12738815038928	282.590566137752	0.0010078155492250001	0.006435039694402	481.23676494670593	482.2496928725157	20.324718412930764	12.852333642764277	0.000159389533608	1653.8141736677037	4.155814398879406e-05	193.6676825131396	151.0770359459757	5.3200840061304095	194.6799159938703	744.6490506832544	988.4939070631139	0.0001553106359	151.0770359459757	47.043456630763146	5.440462807408814e-07	112.5587392966903	66.59231861200219	224.8581316189824	2.0146445388790947e-07	6.226854435414732e-05	1.1976808980515391e-05	1.608356025397712e-06	1.009044251437299e-05	7.242172550984016	4.05296379369917	0.21087064805635303	1.346358335799022	17.40943386225092
27.0.	0.7848816401838321	152.6291578702151	46.58596048960171	282.5882508119556	0.001013519333947	0.006433368059658001	481.23847860321405	482.9226543542111	19.77516724205918	12.536697687046871	0.000124264854452	1654.1298447481006	4.139985440876128e-05	193.3215339850276	151.1578995953707	5.463856849142036	194.5361431508587	739.3068570930735	988.8055449701548	0.00012081853343800001	151.1578995953707	47.029085931478186	3.5846220447854513e-07	112.54446360443869	66.6732772684305	225.1031815694911	2.008525923599174e-07	6.209911625736005e-05	1.1944227242614262e-05	1.603980773741462e-06	1.006299779202442e-05	7.046197493807783	3.9432930105676602	0.20487881515324902	1.342325321344562	17.411749188047345
27.0.3.0	0.783130323278386	152.17370522937023	47.043164447352034	282.5859568381696	0.001018992108224	0.006431738286711001	481.2402017200006	483.58358507789666	19.24121263678851	12.22991539501919	9.68752670133775e-05	1654.4366544297159	4.124280141691335e-05	192.95771687424093	151.2365167811127	5.611193232793095	194.38880676720763	734.0029837287487	989.1083335605317	9.397356920595334e-05	151.2365167811127	47.014534543134666	2.3521292019717228e-07	112.53025806485293	66.75224030293022	225.34155851432334	2.0024133441789699e-07	6.192931637828927e-05	1.1911580879087432e-05	1.599596981141305e-06	1.0035505047387942e-05	6.855779265151388	3.8367317600628112	0.19906993826035302	1.33830438777061	17.414043161833437
27.0.599999999999998.0	0.781397891530556	151.71959804203888	47.499004066431205	282.5836837981127	0.001024239648069	0.006430149345246001	481.24193391022686	484.2330238446544	18.72238069514911	11.931718747314257	7.552054796411338e-05	1654.73487243214	4.1086613459830974e-05	192.57542580224873	151.3129601420997	5.762173295367636	194.2378267046331	728.7371568749073	989.4025425172742	7.30846734202511e-05	151.3129601420997	46.99979351999629	1.5370733533407378e-07	112.5161098834566	66.82927650565928	225.57347229208725	1.996290711869489e-07	6.175864794476693e-05	1.1878773073251231e-05	1.595191620838554e-06	1.0007881529311572e-05	6.670748975675267	3.7331855426194833	0.193437723942663	1.334295498889102	17.416316201890222
27.0.9.0	0.779684595775422	151.26683202744843	47.95348337677677	282.58143128373706	0.001029267921475	0.006428600166748	481.24367479702494	484.8714949047414	18.218213697044558	11.641848597027781	5.8872912800181356e-05	1655.0247592300618	4.0930981034323686e-05	192.17382792966464	151.3872997534261	5.9168785174344265	194.08312148256627	723.5091045161041	989.6884322786802	5.683330488218018e-05	151.3872997534261	46.98485394805222	1.0003430426978079e-07	112.50200663331107	66.90445243878423	225.799125692927	1.9901448353431361e-07	6.158670657401535e-05	1.1845725024225441e-05	1.590754090309719e-06	9.980059894197736e-06	6.49094349934127	3.63256308293633	0.187976135802558	1.330298618620307	17.418568716265856
28.0.2.0	0.7779906923502471	150.81540291215538	48.40660639549496	282.57919889748416	0.0010340830477390001	0.006427089652271001	481.24542401378807	485.49950859244757	17.728269450387586	11.360054375164847	4.5895883530898305e-05	1655.3065664289545	4.077564486625487e-05	191.75206299490478	151.45960323712572	6.075391719901601	193.92460828009908	718.3185563822504	989.9662544139906	4.419184769547101e-05	151.45960323712572	46.969706940756794	6.483799397808802e-08	112.48793623297215	66.9778325294404	226.01871474549455	1.9839648610802332e-07	6.141316236123447e-05	1.181237245458525e-05	1.586275741337607e-06	9.95198521960573e-06	6.316205240716357	3.534776199823455	0.18267938167991202	1.326313710992516	17.420801102518702
28.0.5.0	0.776316443174461	150.3653064299436	48.858377126882544	282.57698625247826	0.001038691259665	0.006425616679642	481.2471812043937	486.1175619284012	17.252120669339025	11.086093797144436	3.5780681558674074e-05	1655.5805371221768	4.062038638117785e-05	191.30924347994116	151.52993586707143	6.237797060404274	193.76220293959648	713.1652439812431	990.2362519804817	3.4359737173637726e-05	151.52993586707143	46.95434363521807	4.185445858578092e-08	112.47388692599439	67.04947915794682	226.23242898963986	1.977741822110166e-07	6.12377454276531e-05	1.177866279225083e-05	1.581749500801925e-06	9.923612594145329e-06	6.1463819136971924	3.43973968243635	0.17754190162083	1.322340740141727	17.42301374752458
28.0.799999999999997.0	0.774662115829095	149.91653832172307	49.308799562448364	282.57479297265945	0.001043098868675	0.0064241801101180005	481.2489460233658	486.7261391910564	16.789354382755658	10.81973257299515	2.7896407113538853e-05	1655.8469062306006	4.0465020031110905e-05	190.8444549175748	151.59836066839395	6.404180027929571	193.59581997207113	708.0489006215523	990.4986598630816	2.6713508483077594e-05	151.59836066839395	46.93875518882404	2.690857564655531e-08	112.45984726188155	67.11945274155033	226.44045173565758	1.9714682746358719e-07	6.106023427741313e-05	1.174455289987868e-05	1.577169565138298e-06	9.894905175402076e-06	5.98132633098236	3.3473711725197433	0.17255835656105	1.318379670311324	17.425207027343372
29.0.099999999999998.0	0.773027983635532	149.46909433543044	49.757877680934584	282.5726186928628	0.001047312232787	0.006422778794487	481.2507181359804	487.32571245896986	16.339571371080606	10.560744123168472	2.1751049818554324e-05	1656.1059008257846	4.030938712213786e-05	190.3567563554639	151.66493851175647	6.574627435581476	193.42537256441918	702.9692614269433	990.7537050975401	2.0767764995402914e-05	151.66493851175647	46.92293277629731	1.722986109527507e-08	112.4458060783948	67.18781181395289	226.64296031087326	1.965138005811387e-07	6.088044643078615e-05	1.1710007248010231e-05	1.572531154507512e-06	9.865832627256577e-06	5.820896203664437	3.257591052310413	0.167723617674287	1.314430465851768	17.427381307139942
29.0.4.0	0.771414325733473	149.02297022592953	50.20561544833753	282.570463058848	0.001051337727421	0.006421411578630001	481.25249721831835	487.9167421253611	15.902385630031612	10.308909301343213	1.6960998369373352e-05	1656.3577404376615	4.0153350853762696e-05	189.84518099290014	151.7297282028	6.749227411384747	193.2507725886159	697.9260633450511	991.00160717811	1.61447012898668e-05	151.7297282028	46.90686758717091	1.098803854865887e-08	112.431752485133	67.25461310086104	226.840126294301	1.958745799034773e-07	6.0698230899060994e-05	1.1674996447281011e-05	1.567830315279265e-06	9.83636986422103e-06	5.6649539503573525	3.170322337772181	0.16303275633980802	1.310493091220277	17.429536941154655
29.0.7.0	0.7698214271579861	148.5781617549141	50.65201681792842	282.56832572728376	0.0010551817189480002	0.006420077308556001	481.2542829572725	488.4996773863345	15.477423859552388	10.064016125164844	1.322721227821762e-05	1656.6026373476261	3.999679233534806e-05	189.30873700703495	151.79278656704668	6.928069387025172	193.0719306129755	692.9190451511599	991.2425783506304	1.2550321127606892e-05	151.79278656704668	46.890550823677415	6.979288250888728e-09	112.4176758483092	67.3199115917772	227.0321157400444	1.9522872456651198e-07	6.051346214715717e-05	1.163949607071105e-05	1.563063761549255e-06	9.806496043837796e-06	5.513366515313451	3.085490576858054	0.158481034687029	1.306567510980513	17.43167427271885
30.0.	0.7682495789154971	148.13466469081132	51.09708573027369	282.56620636569187	0.001058850540897	0.006418774834937	481.25607505051045	489.0749567040483	15.064324976595884	9.825859515532164	1.0316610724683081e-05	1656.8407968678607	3.9839607389510625e-05	188.74640858586946	151.85416853053505	7.111244084421236	192.8887559155794	687.9479474482489	991.4768238918488	9.755890201237696e-06	151.85416853053505	46.873973699047355	4.4152965355456354e-09	112.40356577665341	67.3837606082398	227.21908939008304	1.945758594162411e-07	6.032603525638369e-05	1.1603485710023612e-05	1.5582287481475149e-06	9.776193759225354e-06	5.36600519502152	3.003023752515116	0.154063896678271	1.3026536898022631	17.433793634310728
