time	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
880.0.	0.005853915120729	0.00501003472775	5.8562858223786145e-05	0.0019152271890260002	1.0714063676115898e-07	0.094942409520123	0.012933618704866002	0.0024871581906690003	0.011292116116658	0.00023050694026200002	0.004674668091886	0.000519345009233	0.14221208997436802	0.000733225864612	2.487212154572454e-05	0.10329826108904301	0.04986222025571901	0.00592182325615	0.44729485864973906	0.021751003078636002	4.4764155386203274e-05	0.086760439537441	0.0018993480431470002	0.00021641789285100003	1.0712887528520568e-07	9.316879477415728e-06	2.131747291706954e-20	2.192283485262528e-20	0.00019999999999900002	0.00010768189706100001	0.105488099398856	0.023638747123146002	0.029375692388545004	0.00011265153277000001	0.005074677108950001	1.0714711394392539e-07	5.3747445402330746e-05	8.634639199523838e-05	0.011885145935493	2.2930577202267372e-05	1.0713433133673049e-07	0.032463991458011	0.09013646646232501	8.687425514145982e-07	0.125558935115755	0.009862659979523	0.00019999999999900002	0.0020843163595900003	0.006999154170041001	0.00291717201429	0.000109402715488	1.301837266605748e-05	0.000204258257454
891.0.	0.00572296203973	0.004984207092008	5.748890658041452e-05	0.0017682297328370001	1.124043106369303e-07	0.097974111143901	0.013099532342413001	0.002074886605932	0.010263383422603	0.00025421567962	0.0043160111540580005	0.0005070468003500001	0.13294880465883102	0.000680703988628	2.379115072867092e-05	0.107223291615928	0.049858875792728005	0.00591732692828	0.44728488603252803	0.018625897477324002	4.143605107675625e-05	0.08571327605260501	0.0019017166754170002	0.00023423479451200002	1.1239453840205859e-07	9.314870082768691e-06	1.5570083264630868e-20	1.6539213703628528e-20	0.00019999999999900002	0.00011125557976300001	0.10160480192471101	0.020307245979042002	0.027029814880061002	0.00010983853637700001	0.004730487058289001	1.124098379395016e-07	5.271930952282556e-05	8.919154336534676e-05	0.011857805172775002	2.15878094658225e-05	1.1239918719597659e-07	0.029701444829953003	0.09139763352057301	9.111361510609261e-07	0.129821694020924	0.008601450527676	0.00019999999999900002	0.0019432932192900002	0.007263554125079	0.0024767730902810004	0.000106859231102	1.3575786508635902e-05	0.000203106801941
902.0.	0.005617880437532001	0.004827102819502001	5.6902357077263576e-05	0.001743787744508	1.161361929343748e-07	0.09916945848886301	0.013114478479417001	0.0019119590249160002	0.009194951486973	0.000256402715631	0.004252804248934	0.000490353230045	0.128346776229732	0.000615905770591	2.182322660971953e-05	0.108296020875632	0.049854510869810006	0.005913632276487	0.44727704964871706	0.016350602610309	4.125500474022041e-05	0.082876930929681	0.0018886073563960002	0.000233459490123	1.1612768714451471e-07	9.027879861039978e-06	1.415009277481912e-20	1.551113250494775e-20	0.00019999999999900002	0.00011366360204700001	0.10034403029323101	0.017991781370355002	0.024326852349262	0.00010758009214600001	0.004703805145353001	1.161414444760001e-07	5.210338886973611e-05	9.087571450568483e-05	0.011829371389809001	1.9702454275574052e-05	1.16132091094049e-07	0.026699201545935	0.092420705312151	9.406244686547719e-07	0.130035124878622	0.007578349247779	0.00019999999999900002	0.001934422578225	0.007322077690389001	0.002327126552504	0.00010477914479900001	1.369362778288707e-05	0.00020208352812900001
913.0.	0.005551948502497001	0.0045965471552230006	5.6783301479892986e-05	0.0018362451917	1.176896563754777e-07	0.09861790189203201	0.012992651491966002	0.0019764613201930003	0.008332249049113	0.000236862598096	0.004470653479024	0.00047280282389400004	0.12867073756785102	0.0005560919239920001	1.9598426065094712e-05	0.106823635475336	0.049850183533785	0.005911317283216	0.44727256423986606	0.015198283325043001	4.410234630013893e-05	0.07892511632363701	0.0018642723924970001	0.000214875085068	1.1768167702931148e-07	8.596328399131504e-06	1.6026897803966518e-20	1.805449546706035e-20	0.00019999999999900002	0.00011454588058600001	0.1017770362678	0.016964764710573	0.021919778026322	0.00010621358550300001	0.004983351967183001	1.176952491623789e-07	5.190188523697531e-05	9.119582896965519e-05	0.011806675008418002	1.7792154825638172e-05	1.176863504671261e-07	0.024142208839928	0.093038724570183	9.522562465416607e-07	0.126531306442727	0.006960318357969001	0.00019999999999900002	0.002053514505428	0.007194198792480001	0.002449633884248	0.00010349604719000001	1.3453359964019541e-05	0.000201386267342
924.0.	0.005559073700517001	0.00433885502951	5.7094891662896993e-05	0.0020472852307280003	1.1695637789921508e-07	0.09651506425058601	0.012764606227864001	0.002280592452123	0.007836956694466001	0.00020172390658100003	0.0049723988536840005	0.000457699560812	0.13419445933065802	0.0005136300279620001	1.76514010406101e-05	0.103237181902408	0.049846819985759	0.005910859216451	0.447272304856045	0.015349621764864001	5.0205064962083894e-05	0.07407724691223501	0.001834106381847	0.00018396640751100002	1.1694816369365199e-07	8.105470971684427e-06	2.2073017326394208e-20	2.539082301727049e-20	0.00019999999999900002	0.00011387995490100001	0.106059015864973	0.017435710596995002	0.020291627811260003	0.00010591058196200001	0.005575025694574001	1.169630177763735e-07	5.211591636754007e-05	9.024631147199735e-05	0.011794040313745001	1.6265334192073802e-05	1.169536965907394e-07	0.022539915152389	0.093146987119786	9.453092178452596e-07	0.119316725607763	0.006852062755396001	0.00019999999999900002	0.0023037222144710002	0.006917438594348	0.002869023217817	0.00010322553859400001	1.2921489818521411e-05	0.00020113925708700002
935.0.	0.00568270187507	0.004091353110897001	5.7850672381573355e-05	0.002368336599591	1.140892586786366e-07	0.09302563252788301	0.012473223875220001	0.0028566029249670003	0.007823026406398	0.00016147861078300002	0.005737675994188	0.000448610706243	0.14493077951194602	0.000497157150536	1.639236766484514e-05	0.097901936801516	0.049845240916530004	0.005912702552369	0.447276995764869	0.016992171703601	5.9631980787201324e-05	0.068611016044133	0.0018047523242320002	0.00014948465681400002	1.140799465095587e-07	7.599416694621e-06	3.498047895056115e-20	4.0645160305593426e-20	0.00019999999999900002	0.00011179482558200001	0.11306465415059001	0.019626314321775	0.019815740100354	0.000106822747436	0.006449024809509001	1.140978374763716e-07	5.279282867680028e-05	8.823840880847196e-05	0.011794297255061	1.544435403306239e-05	1.1408709050040679e-07	0.022299001921124002	0.092658139888824	9.210838290564625e-07	0.10862551603218201	0.007340934211746	0.00019999999999900002	0.0026723812408320003	0.00653238391822	0.003627638042318	0.00010415583456300001	1.213307697346504e-05	0.000201435244632
946.0.	0.005937977361780001	0.0038995709756520004	5.905727427463656e-05	0.002734761764149	1.094488130048941e-07	0.08856875313750501	0.012185066612927	0.0036592651455470003	0.008365560391868001	0.00012829803591200001	0.006616339705411	0.00044950817690700006	0.159318599767502	0.00051296104841	1.614803854092127e-05	0.09153936624181401	0.049846124218995	0.005916989172546	0.44728669885952504	0.020127157730387	7.066662719176591e-05	0.063814455770279	0.001784802442717	0.00012161656958300001	1.094374801312481e-07	7.141668358010151e-06	5.727370105444244e-20	6.578706159479042e-20	0.00019999999999900002	0.000108545250632	0.121360997487366	0.023462734110900003	0.020768572405263003	0.00010903964091600001	0.007404742187705001	1.094601515011653e-07	5.395757199662281e-05	8.546045605915629e-05	0.011809232505330001	1.5599117079285412e-05	1.094469431429687e-07	0.023710203883446003	0.09155183996070501	8.826435917667147e-07	0.09661598633116801	0.008447272580103	0.00019999999999900002	0.0030724073182500002	0.006096964837030001	0.004640582430426	0.000106358754106	1.116882601917733e-05	0.00020231300687500003
957.0.	0.006233702297649001	0.0038406105102150004	6.0483779663213267e-05	0.002994255424963	1.039703530114302e-07	0.084466614198619	0.011994935806312002	0.004408583153975	0.009417778259531	0.000111866901372	0.0072495063053720004	0.00046293463223500005	0.172662073644923	0.000562526438473	1.7119160247527335e-05	0.08610081530437001	0.04984966372352401	0.005922776355486	0.44729924443134206	0.024036095102233	7.797753154430694e-05	0.06250151532069001	0.001782728597903	0.00010877043574600001	1.0395643387937349e-07	6.894415449873896e-06	8.247326091402936e-20	9.073751745667982e-20	0.00019999999999900002	0.00010476919209900001	0.127475673731923	0.027869623769694003	0.023139938770021	0.00011222255734800001	0.008001156214726001	1.0398413135838811e-07	5.5376954092067395e-05	8.247542951139505e-05	0.011837698430797001	1.6863939705398254e-05	1.0396798095201368e-07	0.026661389507543	0.090061710989563	8.37994441362711e-07	0.08870349138295901	0.009937446200395	0.00019999999999900002	0.0033154516923940003	0.005736303041979	0.005485880142715001	0.000109405985118	1.030541606993014e-05	0.000203617820957
968.0.	0.006378780284769001	0.00399721203418	6.150539345246776e-05	0.002990454685367	9.949661328682687e-08	0.08272394328240701	0.011987499580627002	0.004669844542109	0.010681061855851002	0.000115865119606	0.0072565477664290005	0.00048560353357900003	0.17845494065865	0.000635227359169	1.9182553876240913e-05	0.08434078409216	0.049854951028943	0.005927642109944	0.44730945456206506	0.027122838756992004	7.608412232642708e-05	0.06684173136603701	0.0018008233253010001	0.00011434864869300002	9.948058897184539e-08	7.083693491744388e-06	8.961970128458614e-20	9.307834068852599e-20	0.00019999999999900002	0.00010174965391900001	0.128010568794552	0.030857341487367	0.026312443076669002	0.000115243462078	0.0078717483519	9.951064766436172e-08	5.641426941980155e-05	8.031913928404541e-05	0.011872108327886	1.899935960859978e-05	9.949239427323516e-08	0.030264352573554	0.088760414241147	8.025075359961807e-07	0.08992189927961	0.011238778435716001	0.00019999999999900002	0.003252349111954	0.0056371522907590005	0.005628578460005001	0.000112123776141	9.997705958496352e-06	0.00020489679592100002
979.0.	0.00629333846072	0.0043463084218650005	6.151428728300479e-05	0.0027186733473890004	9.799731901958641e-08	0.08435968095098201	0.01217814901072	0.004271959948117	0.011666465225472001	0.00013875210095100002	0.006613109851530001	0.0005077186311370001	0.17348700404990802	0.000705791402191	2.1738377848984412e-05	0.087459748289062	0.049859976501575004	0.005929300923399001	0.44731251863658106	0.027909183561793	6.655494435515937e-05	0.075079645094768	0.0018326331528410002	0.000136638403348	9.798084551422619e-08	7.752149786225237e-06	6.981371277374016e-20	6.9862945700415e-20	0.00019999999999900002	0.00010089432856100001	0.12285953770098901	0.031068466451387004	0.029107727943321	0.000116706479862	0.007103898218127001	9.800929410497181e-08	5.64658403468557e-05	8.005789686885033e-05	0.011899431490410001	2.1280221016418064e-05	9.799093528380107e-08	0.033116201727867	0.088219404537401	7.919462907647881e-07	0.09951778329529601	0.011779798700708001	0.00019999999999900002	0.0029270815271530003	0.005882921171767	0.005012303519763	0.00011326932963100002	1.0494996570245002e-05	0.000205616714891
990.0.	0.006098789476203	0.004720077488021	6.0529480065356516e-05	0.002342314195952	1.0014314282808441e-07	0.088470503999208	0.012494232213389	0.003497184562335	0.011989234306393001	0.000174958517533	0.005708398137747	0.000520363986258	0.16110039442971502	0.00074641507198	2.3872447004374272e-05	0.09390195395834701	0.04986282463236601	0.005927514726315	0.44730802180649004	0.02622911042805	5.565929631798735e-05	0.08248210806035501	0.0018667039232590002	0.00016956165424400002	1.0012807655856739e-07	8.585820959189423e-06	4.3325572407629984e-20	4.319259352354317e-20	0.00019999999999900002	0.000102633627927	0.115108275613232	0.028748999560863003	0.030432553592757	0.00011603491657700002	0.006134135636423001	1.0015241535573469e-07	5.556559022897089e-05	8.189918290724107e-05	0.011908907261160001	2.282275358216544e-05	1.00135890658621e-07	0.034156408903383	0.08859911859611401	8.109435741743566e-07	0.111961479676715	0.011400065644711	0.00019999999999900002	0.0025227638862800003	0.006348001361557	0.004061168197536	0.00011250431316600001	1.1547455224955242e-05	0.000205524860004
1001.0.	0.005918790622444	0.004954413488974001	5.913486212220624e-05	0.002023499915281	1.048718267350476e-07	0.09313543101685601	0.012813600067044	0.002750258767202	0.011590093127545002	0.000214339217644	0.0049371451631700005	0.000521030656117	0.147457812352495	0.0007436145727500001	2.4798829900577054e-05	0.10073837210469001	0.049862773029544005	0.00592362445007	0.44729900439917	0.023140474635856	4.7423141127750975e-05	0.08610598639959001	0.0018917055565100002	0.00020323390008400002	1.048590859346416e-07	9.167999527293563e-06	2.599310671028848e-20	2.6435214248532228e-20	0.00019999999999900002	0.00010608239888600001	0.108023041082385	0.025184429998372	0.029933719055241004	0.000113781886366	0.005341057066802	1.04878989392021e-07	5.4277515673417516e-05	8.497818766502528e-05	0.011898544982774002	2.3104410382570212e-05	1.0486512040382401e-07	0.033214870589298	0.089629127628122	8.501765383717822e-07	0.12216794640971401	0.010370017379739001	0.00019999999999900002	0.002194376836304	0.006824010414708001	0.0032108054416270003	0.000110423956145	1.2629743542703193e-05	0.000204755823727
1012.0.	0.005776995433642001	0.005001164172193	5.791120084810585e-05	0.001825454491762	1.102681836791542e-07	0.09678937526664401	0.013034293070136002	0.0022343516724470003	0.010696228126772001	0.000244488848381	0.004455601181996001	0.0005119982054440001	0.136630837939096	0.000703300299906	2.427929336571615e-05	0.105708877567371	0.049860261789654005	0.005919134422921001	0.447288911602412	0.019884168570802	4.272277297729762e-05	0.08620123734455701	0.0019010785063220002	0.000227119541923	1.102576307167117e-07	9.330601133429986e-06	1.765008646774693e-20	1.8502020539339858e-20	0.00019999999999900002	0.00010981842420400001	0.103141746143333	0.021648043911667	0.028021505173052002	0.00011098537818800001	0.004864393142073001	1.1027408203217459e-07	5.31263080523247e-05	8.805823695029135e-05	0.011874456568635	2.218062921861661e-05	1.1026259509347428e-07	0.030862538587526002	0.090881792029205	8.939598272338143e-07	0.12818012622448602	0.009117309195367001	0.00019999999999900002	0.001998177303841	0.007162953016899001	0.0026477213986210004	0.00010790006195200001	1.336558260887939e-05	0.000203655928865
1023.0.	0.0056625101971920005	0.004895047340394001	5.7129316876394605e-05	0.0017516976209190002	1.146657364855546e-07	0.09873053972719001	0.013111047529329001	0.001973839805311	0.009633546554266001	0.000255841075758	0.004273598221126	0.000497040819134	0.13014338078606902	0.000642791302203	2.26495831861289e-05	0.10793436622313	0.049856286833005005	0.005915106255113001	0.447280183473922	0.017257661304607	4.1274619555299836e-05	0.084057937640442	0.0018942244717380001	0.00023418358004100002	1.146567354122445e-07	9.15124532307029e-06	1.4654512946236538e-20	1.585786925869702e-20	0.00019999999999900002	0.00011272350148000001	0.10081577087114901	0.018914228363967	0.025439775308043002	0.000108487837533	0.004709141453603001	1.1467109415396518e-07	5.23459633699095e-05	9.023233117302813e-05	0.011845706439894	2.049555357163241e-05	1.1466123421765799e-07	0.027933407971263	0.092007874367575	9.290264314942568e-07	0.13001765074184402	0.007991191790393001	0.00019999999999900002	0.0019357360843910002	0.007305161391347001	0.0023832974234560002	0.00010562006302300001	1.3657011663626831e-05	0.00020256594256100002
1034.0.	0.0055791593301130005	0.0046933573992480005	5.682324553121605e-05	0.001794852196844	1.1712197112837319e-07	0.09888969986577001	0.013044963626556001	0.0019444500947700001	0.008680904070405001	0.00024523641382300003	0.004373069208297001	0.00047981495148300004	0.12841506534125302	0.0005804780677270001	2.050955417112201e-05	0.10749282429907901	0.049851923865287	0.005912215671869001	0.44727430332315504	0.015642649703113	4.2828790568861735e-05	0.080587575116895	0.001874404939858	0.00022288807241300002	1.1711379272047459e-07	8.77538691143193e-06	1.51508212587619e-20	1.687433793393667e-20	0.00019999999999900002	0.00011423389742400001	0.10110891624761101	0.01735312800328	0.022896441012842002	0.00010675376400900001	0.004858733121061	1.1712740897802089e-07	5.1977471451746255e-05	9.111026064430823e-05	0.011820086203193001	1.858058596832267e-05	1.1711834355357811e-07	0.025178217538160002	0.09279483303621901	9.480514538767952e-07	0.128079768038484	0.007204214096726001	0.00019999999999900002	0.0020004345853610003	0.0072528482221070004	0.00239192896389	0.00010400453875900001	1.35601177981779e-05	0.00020172518062300002
1045.0.	0.005552451659698	0.004446921396040001	5.6954161535467935e-05	0.001954002289982	1.173345880913454e-07	0.09744001766953	0.012860586848966	0.002143092460831	0.008029841558294	0.00021625309751300003	0.004750719314142	0.00046364017256600004	0.131699479365563	0.0005305885330160001	1.8435158082393942e-05	0.10479371397154101	0.049848140308810004	0.005910961503863	0.44727224253575404	0.015239377896236	4.747795502134221e-05	0.076165127422867	0.001846534354373	0.000196826213582	1.173264971936355e-07	8.310838891476408e-06	1.923110394431118e-20	2.192727275939223e-20	0.00019999999999900002	0.00011420749861900001	0.10414756353597301	0.017181261146871	0.020934780298070003	0.00010600421032400001	0.005313339744635001	1.1734075316757999e-07	5.20151183112019e-05	9.068102853798141e-05	0.011802826193223	1.688527850580555e-05	1.173316401227126e-07	0.023166816684814	0.09311952568958401	9.487955094498131e-07	0.12249869484322001	0.006879520699306	0.00019999999999900002	0.0021929923172330002	0.007037689613164	0.002679232078547	0.000103303819252	1.315164491417961e-05	0.00020128201586700002
1056.0.	0.005622759326997	0.004195479581331	5.7513114039006824e-05	0.0022277364616990003	1.15365634874052e-07	0.094554203812709	0.012594640603990001	0.0025972225488620003	0.007809341223627001	0.000177629688742	0.005402509202772	0.000451879905299	0.14018373988444302	0.000503006639661	1.687912020420238e-05	0.10021885813551001	0.049845785552600004	0.005911799025969	0.447274780705939	0.016230923143339	5.5434968097294005e-05	0.07097780464471101	0.0018165740145820002	0.00016341134295200002	1.153568279402171e-07	7.814708009190048e-06	2.878593842374692e-20	3.331793903873101e-20	0.00019999999999900002	0.00011272070434500001	0.109984109306373	0.018617520086649002	0.019962429898818003	0.00010638985537000001	0.006066672746247	1.153733269845739e-07	5.2486244595287524e-05	8.911640868570289e-05	0.011797234868400001	1.5758705326712492e-05	1.1536323432050639e-07	0.022336718031407	0.092889866465182	9.318519440207028e-07	0.11331676494068	0.007109196867273001	0.00019999999999900002	0.002511116687432	0.006698884764335	0.003285599396353	0.000103711732444	1.247682538422938e-05	0.00020133869157400001
1067.0.	0.0058224435180120005	0.003978309699553	5.852260573186286e-05	0.002580706888164	1.114713417720395e-07	0.09048776654115401	0.012301628301624	0.0033085491716960003	0.008112086641537	0.00014097802271200002	0.006246242976572	0.00044831892412700003	0.15314631510225502	0.000504888328195	1.6195816455198063e-05	0.09425760814971301	0.049845599167791	0.005915041185151001	0.447282347854336	0.018732535872392	6.596378079442856e-05	0.065773278915131	0.001792185348872	0.000132317314442	1.114609162818077e-07	7.334277262484372e-06	4.6785180149812473e-20	5.409036183779717e-20	0.00019999999999900002	0.00010996329905900001	0.117868536422965	0.021765863746086002	0.020298111671139003	0.00010804219249000001	0.007007013067095001	1.1148145659024651e-07	5.343857780032876e-05	8.66623804334532e-05	0.011805540922648001	1.548894412464319e-05	1.114693489015165e-07	0.023033996390575	0.09204659422351501	8.99380947789611e-07	0.10165603765153801	0.007952501579936001	0.00019999999999900002	0.002906367066356	0.006283182567462	0.004201317791493	0.00010536905684600001	1.15845195321536e-05	0.00020196307958000002
1078.0.	0.006113197053177001	0.0038569287528070002	5.988086389194157e-05	0.002897710844397	1.0628438211393e-07	0.08611866926919601	0.012064655224877001	0.004108922519805	0.008955265120020001	0.00011732296943700001	0.007012407165359001	0.00045638014091900004	0.167322671816996	0.000540197431077	1.6647422273323234e-05	0.088261202033782	0.049848023284620006	0.0059202950633630005	0.44729390540017205	0.022386691312786002	7.534886044000361e-05	0.06274506910129	0.0017822292266820002	0.00011294389610000001	1.062715722412803e-07	6.983122852469387e-06	7.179839713820442e-20	8.060667941993955e-20	0.00019999999999900002	0.00010636913726100001	0.125184834315669	0.026042136429372004	0.022079772112858	0.00011085269547600001	0.0077897515121500005	1.062972116063013e-07	5.47766668629778e-05	8.373156798673614e-05	0.011828139297426	1.6281106516107873e-05	1.062823052932021e-07	0.025356136489689002	0.09069423130149401	8.568048874662478e-07	0.09155630575389301	0.009304907078018001	0.00019999999999900002	0.0032303004442530005	0.0058809283599830006	0.005160286190802	0.000108105917796	1.065340872721041e-05	0.00020309980284900002
1089.0.	0.006335508966975	0.003918021777938	6.112612221464785e-05	0.0030113893685280004	1.0125744027272509e-07	0.083258852815212	0.011977366651728001	0.004602782288362001	0.010155743837025001	0.000112888435165	0.007300082896661001	0.00047564684974100004	0.176681190400369	0.000604180249855	1.826866572148797e-05	0.08478862539957101	0.049852667732944	0.0059257344754340005	0.447305486818284	0.025938446433394	7.749841037658143e-05	0.06465732220615901	0.0017920941856100002	0.00011087327116900001	1.012422333622361e-07	6.972561305893502e-06	8.841301447216066e-20	9.402363123356662e-20	0.00019999999999900002	0.00010293843970900001	0.12818940709530102	0.029758503349086002	0.024971532438663003	0.00011403750453400001	0.007974347862823	1.0127155472975551e-07	5.60287222294395e-05	8.115299700766502e-05	0.011860444973224001	1.8077487294734203e-05	1.012540895655941e-07	0.028763131708908003	0.089270283482904	8.163867941808186e-07	0.088778791540136	0.010728895314701	0.00019999999999900002	0.003298868502573	0.0056597390110200005	0.005623690088638	0.000111056242821	1.0080611260539462e-05	0.000204421487796
1100.0.	0.0063409079966670005	0.004194235471853	6.158326961991641e-05	0.002842758647915	9.841999073023925e-08	0.08349130228872201	0.012087636990397001	0.004471134971515	0.011287855819262001	0.000128063794599	0.006908046958789001	0.00049872063232	0.176151418743061	0.000677462168305	2.0664901303461394e-05	0.08589665933872201	0.049857936360059	0.005928805629312001	0.44731168839092605	0.027741624505381004	7.06817842088561e-05	0.071580560244524	0.001818822054777	0.000126389999276	9.840358316835776e-08	7.449424709099586e-06	7.896024744873549e-20	8.005969189898121e-20	0.00019999999999900002	0.00010110838961700001	0.125241720673227	0.031151214505872004	0.028003129051986	0.00011622565239300001	0.0074453371432930005	9.843290358576893e-08	5.6515121923600587e-05	8.004862481654872e-05	0.011891327315752001	2.0352506709015795e-05	9.841445720742451e-08	0.032012851124552	0.08838802519166601	7.946819411457738e-07	0.09521488451428901	0.011611175310793	0.00019999999999900002	0.00307113256951	0.005764184011089001	0.0052998564395430004	0.00011291285406000001	1.0242100489997702e-05	0.00020539801394100002
