time	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
410.0.	2.537102851322939e-10	46.719770089036736	0.41527995018323005	3.396815970275655	4718.617651589358	337.00636717463084	829.7172149937654	1.399796755534084	0.0031734455921750004	0.028732005633326	0.014500889255103	57256.35721691639	4.432055523780097	11.032905020878262	0.480644882662263	68.7995850280471	0.009480711676645001	0.9951029882008091	11.295416300122547	6.28638643729828e-08	0.0011370301614320002	0.001326156158105	0.00199599142134	0.004237590050387	2.2457668223291115e-05	0.9680945487745041	0.000286962410674	0.119671637015563	5.190731314041024	0.018652209512386	2.35248033468858	2.268083600865242e-13	7.540078347547648e-12	5.633473887640645e-12	1.1097496596009432e-09	7.410435466244528e-11	5.484285110065248e-13	1.0507516361111891e-10	0.009068429292997001	1.7409315691355882	35.30550104034967	106.39258218641876	0.061447978211424004	5.857879692869275e-12	7.973128056091441e-12	9.929763396936694e-13	0.013054560372135001	0.066336894468393	0.039510657815967	0.0028844674259860003	363.9576048747582	0.921103676871262	0.087543185139273	5.28205721568372
415.0.	1.8331207093666963e-10	46.768755351852384	0.41599695498201705	3.402703732037374	4718.600582820631	337.00460013967955	829.7189820283953	1.40207299768583	0.0030048548972300003	0.027303486713151002	0.013757491783688002	57256.78207689663	4.416145068089539	10.993394037958005	0.48030137399585004	68.75094327396829	0.009638244393899001	1.005019116574855	11.285342639031247	6.050995060783523e-08	0.001107162423011	0.0013038140015070002	0.0019623998080130003	0.004166477531755	2.1841331862090454e-05	0.9696916583896241	0.000282514353837	0.119183743219647	5.16960905700598	0.018822123901544002	2.37392440285086	1.560565239046452e-13	5.404930331904694e-12	4.085636528665131e-12	8.048484327016106e-10	5.360227195660771e-11	3.958663752769893e-13	7.584626532035085e-11	0.0090683623987	1.740931636463072	35.30285212437779	106.3853912213869	0.062152316443841005	4.178499185708117e-12	5.687327960133361e-12	7.08203757062124e-13	0.012905182778837001	0.06557546914671901	0.039574922814017005	0.002917536208057	363.9575075409781	0.935191865215499	0.087312862805974	5.268199349953472
420.0.	1.325544133769361e-10	46.81513511548957	0.41667628819283703	3.408286243111071	4718.583675875007	337.0026438038826	829.7209383639632	1.404232635459773	0.002845742483871	0.025946109703119002	0.013053370360587001	57257.251982255744	4.401074790940822	10.955981819649125	0.47997557831011506	68.70488930606757	0.009793414279462	1.014776378986639	11.275430206733901	5.8240388686291547e-08	0.00107811687509	0.001281741994765	0.0019292096484220002	0.004096213458421	2.1245503449634294e-05	0.9712081478130151	0.00027812050938600004	0.11870332171790801	5.148814634163891	0.018989382699079002	2.395035786413195	1.0747012466933941e-13	3.877076435371471e-12	2.9654248942212994e-12	5.841808010037397e-10	3.8803134016683293e-11	2.859904549351014e-13	5.479525935682551e-11	0.009068288404471	1.740931710770409	35.30022379287103	106.37834596257463	0.06284855723610801	2.9828467088096594e-12	4.059929096546851e-12	5.054851859592409e-13	0.012756232230309	0.06481630649434	0.039635895931699	0.002950224923246	363.9574138791453	0.949242932270793	0.087083081667502	5.254378064237119
425.0.	9.592820114559714e-11	46.85905622304721	0.41731998045580704	3.4135799285136352	4718.566924485445	337.0005111175595	829.7230710501227	1.40628182030365	0.002695525360343	0.024656323355045	0.012386334131985002	57257.76385254488	4.386797652781371	10.920550689745555	0.47966650240030406	68.66127727445635	0.009946177023348001	1.024375935586638	11.265677887390014	5.6052877659889325e-08	0.0010498703254380002	0.0012599519655810002	0.0018964390012670002	0.0040268361868370005	2.066944464866404e-05	0.9726481512846171	0.00027378315194100003	0.118230285195126	5.128343939570063	0.019154019554604003	2.415818641972926	7.407532143832623e-14	2.7830562926802003e-12	2.154055906811242e-12	4.243494172655175e-10	2.811212047374182e-11	2.067884277576845e-13	3.962085515465758e-11	0.009068207796368001	1.740931791605008	35.29761696007819	106.37144341277067	0.063536727940431	2.130953290519456e-12	2.90042017943661e-12	3.610697961055608e-13	0.012607858565296	0.06406016300330601	0.039693750820248	0.0029825348524450002	363.9573237143276	0.963256966284157	0.08685384539939801	5.240593266635142
430.0.	6.947783284112541e-11	46.90065644918614	0.41792994629921304	3.418600273930741	4718.550322718631	336.99821419426695	829.725367973298	1.408226361455605	0.0025536610770140003	0.023430754055995002	0.011754325934467002	57258.31480638627	4.3732694902773375	10.88699017915993	0.47937321424190504	68.61997033650225	0.010096493593563	1.033819062889022	11.256084443517418	5.39451161183935e-08	0.001022400188943	0.001238454705466	0.0018641043619230001	0.003958380755736	2.011244924977202e-05	0.974015584866996	0.00026950435673400003	0.117764542074935	5.108192706047752	0.019316069401349	2.436277290568491	5.1101829471298874e-14	1.9991542945838173e-12	1.5659177527020448e-12	3.084907640184047e-10	2.0382745192705517e-11	1.496477702109246e-13	2.867307769135111e-11	0.009068121029019001	1.740931878536333	35.295032426497464	106.3646806047474	0.06421686384302501	1.523530144769619e-12	2.073659427326721e-12	2.581119758974584e-13	0.012460204437397001	0.063307758968125	0.039748651471217006	0.0030144676491210003	363.9572368808799	0.9772340560431021	0.08662515732115801	5.226844865056928
435.0.	5.0360842109253675e-11	46.94006513436598	0.41850799137932804	3.423361884391713	4718.533864954643	336.9957643683391	829.7278177991423	1.410071746734964	0.0024196444883920003	0.022266196971925	0.011155413012177	57258.90214777363	4.360448817845833	10.855196527478245	0.479094838719393	68.58084002686405	0.010244330070875001	1.043107146802428	11.2466485231267	5.191480806538124e-08	0.000995684478893	0.0012172600008890002	0.001832220708733	0.0038908789845540004	1.957384124571878e-05	0.9753141585396891	0.000265286005182	0.11730599689663401	5.08835651975853	0.019475568338677002	2.456416202842232	3.528366801652991e-14	1.437079002854362e-12	1.139257683954076e-12	2.244409169385814e-10	1.479016776745855e-11	1.0838801594642001e-13	2.076787389442189e-11	0.009068028527791	1.740931971156368	35.29247088717327	106.3580546005884	0.064889007773427	1.090094454962325e-12	1.483712732688265e-12	1.846550747821548e-13	0.012313405291419001	0.062559778345588	0.039800752803304	0.003046025320971	363.9571532218759	0.9911742908214971	0.08639702042165101	5.213132767251409
440.0.	3.653300453411427e-11	46.97740376807209	0.41905581921879403	3.427878538867134	4718.517545868035	336.9931722479708	829.7304099194507	1.411823161898221	0.002293004809366	0.021159607620364	0.010587778485904	57259.52335343504	4.348296644900898	10.825072224095033	0.478830553697826	68.54376567819335	0.010389657476699002	1.052241675729537	11.237368666793769	4.995966834891279e-08	0.0009697017976830001	0.001196376665676	0.0018008015512560001	0.0038243595759580003	1.9052973056859273e-05	0.976547387570275	0.000261129790804	0.11685455067894401	5.0688308343483754	0.019632553518063003	2.476239984636883	2.4382754054942e-14	1.03378033289083e-12	8.294976229161529e-13	1.6341891183335344e-10	1.074048714885708e-11	7.857005493065585e-14	1.505479278706991e-11	0.009067930690789	1.74093206907952	35.28993293943782	106.35156249133176	0.065553209713323	7.805757790366573e-13	1.062429222531151e-12	1.32206357994757e-13	0.012167589368254001	0.06181686876079601	0.039850201208689005	0.0030772102115610004	363.9570725885799	1.00507776032929	0.08616943738254701	5.1994568808352835
445.0.	2.652298743361757e-11	47.01278652570383	0.41957503748198505	3.4321632411029253	4718.501360410228	336.990447764242	829.733134403137	1.413485508675596	0.002173302935958	0.020108093854092002	0.010049713503209	57260.176061163605	4.336776307397592	10.796525585351038	0.478579586405995	68.50863388786347	0.010532451595296	1.061224233756373	11.228243314648337	4.8077427654966964e-08	0.0009444313270250001	0.001175812574444	0.0017698589801230001	0.0037588482217880003	1.8549223894197444e-05	0.9777186032099551	0.000257037225436	0.11641010127044601	5.049610984645472	0.019787063032722003	2.49575336304983	1.6864016728907927e-14	7.442047443982997e-13	6.044322322310887e-13	1.1908090267776882e-10	7.80574619190771e-12	5.70027088229097e-14	1.09224584260904e-11	0.009067827890699001	1.740932171942129	35.287419090139515	106.34520139687807	0.06620952640635501	5.593785874720412e-13	7.613598170566311e-13	9.472909780408694e-14	0.012022877735881001	0.061079641647091	0.03989713506213	0.0031080249820060004	363.956994839956	1.018944554665794	0.08594241059993901	5.185817113319076
450.0.	1.9270949219652248e-11	47.046320763319876	0.420067163822599	3.436228266978712	4718.485303793137	336.9876002164399	829.7359819509087	1.41506342159279	0.002060129004144	0.01910890823798	0.009539610006351	57260.858059030434	4.325853312400317	10.769470364454943	0.47834121010297803	68.4753380265577	0.010672692791354	1.070056493950069	11.219270813258586	4.626583707416214e-08	0.0009198528177150001	0.0011555746968720001	0.001739403718214	0.0036943677117580002	1.8061998247880193e-05	0.9788309627578811	0.000253009645664	0.11597254368653201	5.03069219989043	0.019939135811048003	2.514961172964585	1.167363500073103e-14	5.361377273875121e-13	4.4077658577572996e-13	8.684015090225624e-11	5.677322463660271e-12	4.13899157633992e-14	7.930979720909267e-12	0.009067720476494	1.74093227940174	35.28492976239616	106.33896846611893	0.06685802097027001	4.011792323248445e-13	5.460364993737878e-13	6.792919039234607e-14	0.011879384344220001	0.060348672508294	0.039941685195767004	0.00313847259276	363.9569198422116	1.032774764276252	0.085715942204307	5.172213372131292
455.0.	1.401284736309734e-11	47.07810747401327	0.42053363133583305	3.440085208654489	4718.46937147388	336.984638314	829.7389438533268	1.416561283672892	0.0019531001631830002	0.018159440801522	0.009055954061446	57261.56727540348	4.315495194527844	10.743825391291217	0.47811474100279205	68.44377778496971	0.010810365824044	1.078740211781748	11.210449422394218	4.4522672254555565e-08	0.0008959465790350001	0.001135669132611	0.001709445172846	0.0036309380442980004	1.7590724490097763e-05	0.9798874590353001	0.00024904821944	0.11554177043272301	5.012069616483701	0.020088811513974	2.533868344074661	8.08752607069093e-15	3.865300366262755e-13	3.216821769085706e-13	6.337774799136925e-11	4.132477748864031e-12	3.007822811116179e-14	5.7635774208269216e-12	0.009067608775009001	1.740932391136227	35.28246530190734	106.33286087724616	0.067498762512654	2.87948575838024e-13	3.9191981928273946e-13	4.8749874512631116e-14	0.011737216101694	0.059624501292271	0.039983975342329	0.003168556285582	363.95684746837225	1.046568479911453	0.085490034078986	5.158645564640833
460.0.	1.0197443560607719e-11	47.10824170931253	0.42097579364487303	3.443745015747942	4718.453559140531	336.9815702153565	829.7420119519542	1.417983241104726	0.001851858542417	0.017257212149992002	0.008597319698193	57262.30176970262	4.305671383240196	10.719514239501684	0.47789953543434505	68.41385875524271	0.010945459658513	1.087277218689219	11.201777321652278	4.2845737155092207e-08	0.0008726934678500001	0.001116101146656	0.001679991488707	0.0035685765389530002	1.713485358239372e-05	0.980890929307597	0.000245153952824	0.11511767181432701	4.99373829023881	0.020236130436352	2.55247988841128	5.6077357786164025e-15	2.788792506812742e-13	2.34948254793407e-13	4.629029676942505e-11	3.010332421958315e-12	2.18759406908575e-14	4.191933518071018e-12	0.0090674930924	1.7409325068428432	35.28002598285724	106.32687583820652	0.068131825751363	2.0684136159524092e-13	2.815261154757181e-13	3.501359194402461e-14	0.011596472971469	0.058907632865415005	0.040024122549160004	0.0031982795657070004	363.95677759788526	1.060325792590145	0.085264687877243	5.145113598177841
465.0.	7.426717411409272e-12	47.13681296866913	0.421394929648961	3.447218033764854	4718.4378626988155	336.9784035639637	829.745178603335	1.419333216956257	0.001756069392759	0.016399866917667	0.008162363214742	57263.059723828796	4.296353080033204	10.696464918483509	0.47769498721615106	68.3854920441071	0.011077967275761	1.095669415792405	11.193252616931847	4.123286741564213e-08	0.0008500748774380001	0.001096875204997	0.0016510496012650002	0.0035072979497900005	1.669385787831804e-05	0.9818440636895801	0.00024132769680700001	0.11470013623243101	4.97569320813336	0.020381133412398	2.570800888382894	3.8915221666353814e-15	2.0136237053906458e-13	1.717328426470754e-13	3.383601511152164e-11	2.19459565203022e-12	1.592341466898115e-14	3.051348329025081e-12	0.009067373715494001	1.740932626237226	35.27761201343636	106.32101058727054	0.068757290640665	1.4869894668182542e-13	2.0238958175274072e-13	2.516796029859789e-14	0.011457248085436	0.058198537578170007	0.0400622375653	0.003227646184302	363.9567101162506	1.074046793564056	0.085039905038105	5.131617380053108
470.0.	5.413052137120413e-12	47.163905559792724	0.42179224795812803	3.450514039986868	4718.422278259682	336.9751455217237	829.7484366455669	1.420614924004677	0.0016654193860830002	0.015585167547066	0.007749817906879001	57263.83943421084	4.287513144696522	10.67460958817412	0.47750052522725905	68.35859391497446	0.011207885481774002	1.103918767772742	11.1848733467455	3.9681933360572866e-08	0.0008280727261310001	0.001077995010413	0.00162262529043	0.0034471145793030004	1.626723001319392e-05	0.982749413066856	0.00023757015418300002	0.114289050466282	4.957929299552816	0.020523861725266	2.588836485331475	2.7027726924477986e-15	1.455032222390599e-13	1.256231221503715e-13	2.475162426347365e-11	1.601142051503139e-12	1.1600024732172609e-14	2.2229136177287758e-12	0.009067250913049	1.740932749052404	35.275223541007875	106.31526239368885	0.06937524200401901	1.069863924863841e-13	1.4561553863914972e-13	1.810546405223955e-14	0.011319627874100001	0.057497651912212004	0.040098425203629	0.0032566601212210004	363.95664491467534	1.087731574285321	0.08481568680102401	5.118156817576152
475.0.	3.948446977980005e-12	47.18959893232768	0.42216889103762906	3.453642277004258	4718.406802127678	336.9718028000356	829.751779367249	1.421831876748544	0.0015796150574720002	0.014810988378738002	0.007358489184811001	57264.63930441874	4.27912598987146	10.653884294697415	0.47731561115764404	68.3330854565106	0.011335214716712	1.112027296926191	11.176637488357114	3.8190842653510936e-08	0.000806669445791	0.001059463538232	0.0015947232342150002	0.0033880363923310002	1.5854481873523923e-05	0.9836093965637951	0.000233881886436	0.11388429994217901	4.9404414470247975	0.020664357020746	2.6065918686077243	1.8786920146519485e-15	1.052209106378984e-13	9.196447197956907e-14	1.81201846611832e-11	1.169067743466053e-12	8.457328384928958e-15	1.620709196411608e-12	0.009067124936912	1.740932875037825	35.27286065694249	106.30962855841128	0.069985769174292	7.703736783463745e-14	1.0485266883296001e-13	1.303537952398131e-14	0.011183692210631	0.056805379200387	0.040132784679929	0.003285325568112	363.95658188975204	1.10138022637614	0.08459203421948401	5.10473181807208
480.0.	2.8823603945283623e-12	47.21396798712564	0.42252593908325703	3.456611484066165	4718.391430790072	336.96838168865935	829.7552004786208	1.422987402661785	0.0014983813768770001	0.014075310036672001	0.006987250044451001	57265.45783829739	4.271167483217028	10.634228725128022	0.47713973742291604	68.30889227544844	0.011459958864907001	1.119997077398039	11.168542963737073	3.675754262139579e-08	0.0007858479701730001	0.0010412830719480001	0.0015673470622200002	0.0033300711295670003	1.545514363924119e-05	0.9844263085864571	0.000230263320601	0.11348576898899701	4.923224496444042	0.020802661225084	2.624072265164922	1.306940408511408e-15	7.614993761862564e-14	6.7375817653478e-14	1.327562997566124e-11	8.542463635156089e-13	6.1710266922738855e-15	1.182599499171405e-12	0.009066996023111	1.7409330039584	35.27052340114365	106.30410641484859	0.07058896564214101	5.551734010890445e-14	7.556236505607599e-14	9.39273698072455e-15	0.011049514567433001	0.05612209041095	0.040165409930542004	0.003313646911916	363.95652094315767	1.114992841600519	0.084368948173637	5.0913422888973034
485.0.	2.105751983792129e-12	47.23708336315438	0.42286441364702704	3.45942992640685	4718.3761609066805	336.96488808256987	829.7586940847073	1.424084652744231	0.001421460438096	0.013376214095036	0.006635036863383001	57266.293633578774	4.263614856557377	10.61558597979403	0.476972425229626	68.28594421161374	0.011582125066346	1.127830229606335	11.16058764532734	3.538002226616049e-08	0.000765591723222	0.001023455238556	0.001540499408725	0.0032732244202340003	1.5068762892627474e-05	0.985202325466875	0.00022671475608400003	0.11309334108055501	4.9062732667904	0.020938816466916	2.641282929668945	9.099305665927852e-16	5.5154116421726114e-14	4.939928747384815e-14	9.733755954660877e-12	6.246826395305072e-13	4.5064031950024465e-15	8.636122555364932e-13	0.009066864392855001	1.740933135593604	35.26821176628261	106.29869332965761	0.071184928713202	4.0041676356997444e-14	5.449892647750785e-14	6.773562877659972e-15	0.01091716218365	0.055448124988092005	0.040196389910182005	0.003341628718762	363.95646198137115	1.128569511837919	0.08414642938203801	5.077988137454211
490.0.	1.5395798830724509e-12	47.25901170389215	0.42318528103115405	3.462105422693842	4718.360989300326	336.96132750696086	829.7622546603142	1.425126611418825	0.001348610254241	0.0127118780125	0.006300845494496001	57267.145375934575	4.256446621441731	10.597902360685213	0.47681322277874705	68.26417507332741	0.011701723530273002	1.13552891485945	11.1527693616103	3.4056313982419115e-08	0.0007458846073320001	0.0010059810434860001	0.0015141819652240002	0.0032174998935800003	1.4694903788276161e-05	0.9859395117332651	0.00022323637140700002	0.112706899065018	4.8895825593441415	0.021072865003267	2.658229135119962	6.340320325948272e-16	3.997881851432647e-14	3.624676044501462e-14	7.1422946038025554e-12	4.571595214105355e-13	3.2934384072273393e-15	6.311707918250752e-13	0.009066730253477	1.740933269736598	35.26592570176239	106.29338670353525	0.07177375917463301	2.8903755439124416e-14	3.933949163053597e-14	4.888782687267066e-15	0.010786696242135001	0.054783791741175	0.040225808871299	0.0033692757183180003	363.95640491541053	1.142110329058716	0.08392447841255901	5.064669271204851
495.0.	1.126503194156368e-12	47.27981590488382	0.42348945546683503	3.4646453707322022	4718.345912947884	336.9577051405427	829.7658770267309	1.426116105821491	0.001279603649958	0.012080570321005001	0.0059837276329190005	57268.01183343486	4.249642490600229	10.58112717466569	0.47666170359604304	68.24352239151884	0.011818767351465	1.143095330172156	11.145085902476403	3.278449499943161e-08	0.000726710991597	0.000988860905056	0.001488395532258	0.0031628992888470004	1.4333146278983252e-05	0.9866398260290431	0.00021982823086400002	0.11232632538160701	4.873147166404577	0.021204849149568	2.674916163979668	4.4214313628113225e-16	2.900202398389015e-14	2.661636852963278e-14	5.24476777386748e-12	3.348168772367563e-13	2.408876080845988e-15	4.616581491758972e-13	0.009066593799303	1.740933406193416	35.263665117427	106.28818397200673	0.072355560971484	2.0881261003629018e-14	2.8420383597978418e-14	3.5313833271949404e-15	0.010658172054465	0.05412936977551001	0.040253746626302	0.0033965927885940004	363.9563496605853	1.155615385301299	0.083703095692543	5.051385597683699
500.0.	8.248917255505799e-13	47.299555343980956	0.423777802093035	3.467056771548439	4718.330928971909	336.9540258372679	829.7695563300044	1.4270558145258772	0.0012142272416240001	0.011480646056419	0.005682787434147	57268.89185138119	4.243183304826046	10.565212550308942	0.476517464979104	68.22392719103897	0.011933272329703001	1.1505317032834341	11.137535024386892	3.156268856538889e-08	0.0007080557001020001	0.0009720946883230001	0.001463140070375	0.0031094225634130004	1.3983085392909532e-05	0.987305126701962	0.000216490291064	0.11195150226486401	4.85696187951954	0.021334811213631	2.6913492997963013	3.085756408271826e-16	2.105598644552792e-14	1.955954359285016e-14	3.8542969937121815e-12	2.454015861407688e-13	1.7632884659368293e-15	3.379389164887577e-13	0.009066455212475	1.740933544782179	35.26142988703197	106.28308260619741	0.072930440893303	1.509807430991974e-14	2.054913237834624e-14	2.5530041382138224e-15	0.010531639252701001	0.053485109457909005	0.04028027879383601	0.0034235849412260003	363.95629613626517	1.169084772650737	0.083482281518252	5.038137024509576
